attempt_id,player_id,mission_id,attempt_date,difficulty_selected,actual_playtime_mins,completed,deaths_count,used_stealth,outcome,attempt_number
27209,701,34,2024-05-08,Easy,12.0,1,0,1,Completed,1
27210,701,35,2024-02-06,Easy,9.7,1,1,1,Completed,1
27211,702,1,2023-12-04,Normal,23.6,1,0,1,Completed,1
27212,702,2,2024-05-02,Normal,12.8,0,0,1,Failed,1
27213,702,3,2024-04-19,Normal,27.6,1,0,0,Completed,1
27214,702,4,2024-06-23,Normal,52.3,1,6,1,Completed,1
27215,702,5,2024-06-08,Normal,39.3,1,5,1,Completed,1
27216,702,6,2023-12-19,Normal,33.9,1,2,1,Completed,1
27217,702,7,2024-05-22,Normal,35.8,1,4,1,Completed,1
27218,702,8,2024-02-29,Normal,76.9,1,5,1,Completed,1
27219,702,9,2024-06-07,Normal,37.3,0,2,1,Failed,1
27220,702,10,2024-06-09,Normal,41.8,1,0,0,Completed,1
27221,702,11,2023-12-27,Normal,35.9,1,2,1,Completed,1
27222,702,11,2024-02-03,Normal,51.8,1,11,1,Completed,2
27223,702,12,2024-04-24,Normal,84.6,1,3,1,Completed,1
27224,702,12,2023-12-07,Normal,83.3,1,4,1,Completed,2
27225,702,13,2023-12-16,Normal,12.3,0,0,1,Failed,1
27226,702,14,2024-02-14,Normal,32.4,1,1,1,Completed,1
27227,702,15,2024-02-17,Normal,16.0,1,0,1,Completed,1
27228,702,16,2024-03-27,Normal,25.0,1,3,1,Completed,1
27229,702,17,2024-06-17,Normal,31.2,1,5,1,Completed,1
27230,702,17,2023-12-29,Normal,27.2,1,3,1,Completed,2
27231,702,18,2023-12-02,Normal,31.7,1,8,1,Completed,1
27232,702,19,2024-04-22,Normal,17.3,1,0,1,Completed,1
27233,702,20,2024-06-08,Normal,20.5,1,2,0,Completed,1
27234,702,21,2024-01-19,Normal,22.2,1,0,1,Completed,1
27235,702,22,2024-05-29,Normal,11.7,1,0,1,Completed,1
27236,702,23,2024-02-07,Normal,10.8,1,1,1,Completed,1
27237,702,24,2024-03-22,Normal,28.3,1,0,1,Completed,1
27238,702,24,2024-06-03,Normal,19.2,1,4,1,Completed,2
27239,702,25,2024-04-29,Normal,16.5,1,4,0,Completed,1
27240,702,26,2024-03-07,Normal,11.0,1,3,1,Completed,1
27241,702,27,2024-05-13,Normal,18.7,1,2,1,Completed,1
27242,702,28,2024-02-03,Normal,15.4,0,3,1,Abandoned,1
27243,702,28,2024-02-28,Normal,15.1,1,0,0,Completed,2
27244,702,29,2024-05-25,Normal,16.2,0,4,1,Abandoned,1
27245,702,29,2024-03-23,Normal,23.4,0,3,1,Abandoned,2
27246,702,30,2024-04-07,Normal,18.7,1,7,0,Completed,1
27247,702,31,2024-03-07,Normal,13.0,1,0,1,Completed,1
27248,702,32,2024-02-29,Normal,11.9,1,0,0,Completed,1
27249,702,33,2024-06-19,Normal,8.9,1,1,1,Completed,1
27250,702,34,2024-02-11,Normal,7.0,0,2,0,Failed,1
27251,702,35,2024-05-09,Normal,11.6,1,0,1,Completed,1
27252,703,1,2024-06-25,Hard,25.8,1,0,1,Completed,1
27253,703,2,2024-06-22,Hard,44.3,1,0,1,Completed,1
27254,703,3,2024-06-29,Hard,24.4,0,0,1,Abandoned,1
27255,703,4,2024-06-21,Hard,33.5,0,4,1,Abandoned,1
27256,703,4,2024-06-20,Hard,31.6,0,0,1,Failed,2
27257,703,5,2024-06-21,Hard,45.4,1,6,0,Completed,1
27258,703,6,2024-06-28,Hard,43.2,1,1,1,Completed,1
27259,703,7,2024-06-24,Hard,49.4,1,2,1,Completed,1
27260,703,8,2024-06-22,Hard,51.3,0,0,0,Failed,1
27261,703,9,2024-06-30,Hard,47.3,0,10,1,Abandoned,1
27262,703,10,2024-06-30,Hard,44.2,0,9,0,Failed,1
27263,703,11,2024-06-21,Hard,57.3,1,4,0,Completed,1
27264,703,12,2024-06-25,Hard,21.8,0,11,1,Abandoned,1
27265,703,12,2024-06-24,Hard,73.1,1,5,1,Completed,2
27266,703,12,2024-06-30,Hard,96.4,1,0,1,Completed,3
27267,703,13,2024-06-25,Hard,37.8,1,2,0,Completed,1
27268,703,14,2024-06-24,Hard,18.4,0,1,1,Abandoned,1
27269,703,15,2024-06-21,Hard,17.0,1,0,0,Completed,1
27270,703,16,2024-06-29,Hard,20.6,0,2,1,Abandoned,1
27271,703,17,2024-06-28,Hard,12.4,0,0,1,Failed,1
27272,703,18,2024-06-25,Hard,37.6,1,9,1,Completed,1
27273,703,19,2024-06-27,Hard,10.3,0,0,1,Abandoned,1
27274,703,20,2024-06-26,Hard,24.2,0,2,1,Failed,1
27275,703,21,2024-06-25,Hard,17.2,0,0,0,Abandoned,1
27276,703,22,2024-06-26,Hard,15.0,1,0,1,Completed,1
27277,703,23,2024-06-24,Hard,17.5,1,1,1,Completed,1
27278,703,24,2024-06-26,Hard,22.6,1,3,1,Completed,1
27279,703,24,2024-06-21,Hard,22.2,1,7,0,Completed,2
27280,703,25,2024-06-20,Hard,13.5,0,2,1,Abandoned,1
27281,703,26,2024-06-24,Hard,18.1,1,4,1,Completed,1
27282,703,27,2024-06-30,Hard,10.5,0,7,1,Failed,1
27283,703,28,2024-06-25,Hard,30.6,1,14,1,Completed,1
27284,703,29,2024-06-25,Hard,30.0,1,0,0,Completed,1
27285,703,29,2024-06-24,Hard,12.5,0,5,0,Failed,2
27286,703,30,2024-06-27,Hard,26.9,1,2,0,Completed,1
27287,703,31,2024-06-24,Hard,5.5,0,2,1,Abandoned,1
27288,703,32,2024-06-20,Hard,3.6,0,4,0,Failed,1
27289,703,33,2024-06-28,Hard,10.8,1,1,1,Completed,1
27290,703,34,2024-06-24,Hard,8.2,0,0,1,Failed,1
27291,703,35,2024-06-29,Hard,4.3,0,1,0,Failed,1
27292,704,1,2024-06-30,Hard,42.3,1,0,0,Completed,1
27293,704,2,2024-06-24,Hard,48.4,1,2,0,Completed,1
27294,704,3,2024-06-29,Hard,42.4,1,0,1,Completed,1
27295,704,4,2024-06-26,Hard,81.6,1,8,0,Completed,1
27296,704,5,2024-06-27,Hard,48.8,1,2,0,Completed,1
27297,704,5,2024-06-29,Hard,73.6,1,17,0,Completed,2
27298,704,6,2024-06-27,Hard,34.7,1,9,1,Completed,1
27299,704,7,2024-06-27,Hard,34.8,1,1,0,Completed,1
27300,704,8,2024-06-28,Hard,96.5,1,3,0,Completed,1
27301,704,8,2024-06-25,Hard,92.5,1,15,0,Completed,2
27302,704,8,2024-06-25,Hard,92.7,1,6,0,Completed,3
27303,704,9,2024-06-27,Hard,41.6,0,2,0,Abandoned,1
27304,704,10,2024-06-28,Hard,62.0,1,1,0,Completed,1
27305,704,10,2024-06-25,Hard,70.8,1,0,1,Completed,2
27306,704,11,2024-06-30,Hard,40.0,1,25,0,Completed,1
27307,704,12,2024-06-27,Hard,77.2,1,5,0,Completed,1
27308,704,13,2024-06-28,Hard,19.9,0,2,1,Abandoned,1
27309,704,14,2024-06-26,Hard,40.3,1,1,0,Completed,1
27310,704,15,2024-06-24,Hard,18.1,1,3,0,Completed,1
27311,704,16,2024-06-25,Hard,35.0,1,1,0,Completed,1
27312,704,17,2024-06-25,Hard,11.4,0,4,0,Abandoned,1
27313,704,17,2024-06-27,Hard,32.9,1,4,0,Completed,2
27314,704,18,2024-06-29,Hard,24.8,0,16,0,Failed,1
27315,704,18,2024-06-26,Hard,52.2,1,1,0,Completed,2
27316,704,19,2024-06-28,Hard,7.0,0,0,0,Abandoned,1
27317,704,20,2024-06-30,Hard,34.2,1,3,0,Completed,1
27318,704,21,2024-06-24,Hard,16.8,0,2,0,Failed,1
27319,704,22,2024-06-27,Hard,2.9,0,0,0,Abandoned,1
27320,704,23,2024-06-26,Hard,15.0,1,0,0,Completed,1
27321,704,24,2024-06-26,Hard,19.5,0,2,0,Failed,1
27322,704,25,2024-06-30,Hard,17.6,1,4,0,Completed,1
27323,704,26,2024-06-29,Hard,19.9,1,0,0,Completed,1
27324,704,27,2024-06-28,Hard,23.1,1,0,0,Completed,1
27325,704,28,2024-06-27,Hard,21.7,1,17,1,Completed,1
27326,704,29,2024-06-30,Hard,30.4,0,7,1,Abandoned,1
27327,704,29,2024-06-26,Hard,23.5,1,1,0,Completed,2
27328,704,30,2024-06-25,Hard,28.3,1,0,0,Completed,1
27329,704,31,2024-06-28,Hard,7.3,0,0,0,Failed,1
27330,704,32,2024-06-25,Hard,5.7,0,2,0,Failed,1
27331,704,33,2024-06-30,Hard,8.0,1,0,0,Completed,1
27332,704,34,2024-06-25,Hard,18.2,1,2,0,Completed,1
27333,704,35,2024-06-29,Hard,9.6,1,2,0,Completed,1
27334,705,1,2024-05-30,Very Hard,40.5,1,0,0,Completed,1
27335,705,2,2024-05-26,Very Hard,19.8,0,2,1,Abandoned,1
27336,705,3,2024-06-30,Very Hard,25.3,0,6,1,Abandoned,1
27337,705,4,2024-05-07,Very Hard,65.1,1,4,1,Completed,1
27338,705,5,2024-05-31,Very Hard,93.6,1,11,1,Completed,1
27339,705,5,2024-04-25,Very Hard,64.8,1,15,1,Completed,2
27340,705,6,2024-04-29,Very Hard,24.4,0,2,0,Abandoned,1
27341,705,7,2024-06-23,Very Hard,30.5,0,1,1,Failed,1
27342,705,8,2024-05-02,Very Hard,85.7,1,15,1,Completed,1
27343,705,9,2024-05-28,Very Hard,31.1,0,51,0,Abandoned,1
27344,705,9,2024-06-26,Very Hard,82.7,0,14,0,Abandoned,2
27345,705,10,2024-05-23,Very Hard,80.3,1,24,1,Completed,1
27346,705,11,2024-06-27,Very Hard,78.8,1,17,0,Completed,1
27347,705,12,2024-06-25,Very Hard,111.9,1,1,1,Completed,1
27348,705,12,2024-06-02,Very Hard,78.1,1,8,1,Completed,2
27349,705,12,2024-06-20,Very Hard,29.8,0,10,1,Failed,3
27350,705,13,2024-04-27,Very Hard,30.0,1,7,0,Completed,1
27351,705,14,2024-05-19,Very Hard,51.3,1,1,1,Completed,1
27352,705,15,2024-05-27,Very Hard,6.6,0,1,1,Abandoned,1
27353,705,16,2024-05-31,Very Hard,33.8,1,0,0,Completed,1
27354,705,17,2024-05-26,Very Hard,60.4,1,5,0,Completed,1
27355,705,18,2024-05-06,Very Hard,43.5,0,2,1,Abandoned,1
27356,705,19,2024-05-13,Very Hard,26.0,1,2,1,Completed,1
27357,705,20,2024-05-18,Very Hard,25.8,1,0,1,Completed,1
27358,705,21,2024-04-27,Very Hard,12.8,0,1,1,Failed,1
27359,705,22,2024-06-24,Very Hard,24.6,1,2,0,Completed,1
27360,705,23,2024-05-14,Very Hard,21.7,1,0,1,Completed,1
27361,705,24,2024-05-22,Very Hard,33.0,1,1,0,Completed,1
27362,705,24,2024-04-24,Very Hard,34.8,1,3,1,Completed,2
27363,705,25,2024-05-09,Very Hard,12.9,0,1,1,Abandoned,1
27364,705,26,2024-05-20,Very Hard,13.7,0,0,0,Abandoned,1
27365,705,27,2024-04-27,Very Hard,32.4,1,6,0,Completed,1
27366,705,28,2024-04-26,Very Hard,25.6,1,3,1,Completed,1
27367,705,28,2024-05-06,Very Hard,34.5,1,8,1,Completed,2
27368,705,29,2024-06-17,Very Hard,19.5,0,32,0,Abandoned,1
27369,705,29,2024-05-26,Very Hard,39.1,1,4,0,Completed,2
27370,705,30,2024-05-12,Very Hard,24.0,1,2,1,Completed,1
27371,705,31,2024-04-26,Very Hard,14.2,0,6,1,Failed,1
27372,705,32,2024-04-24,Very Hard,31.6,1,2,0,Completed,1
27373,705,33,2024-06-23,Very Hard,16.3,1,1,0,Completed,1
27374,705,34,2024-05-09,Very Hard,25.6,1,1,0,Completed,1
27375,705,35,2024-05-12,Very Hard,14.5,1,0,1,Completed,1
27376,706,1,2024-03-07,Hard,41.0,1,3,0,Completed,1
27377,706,2,2024-06-08,Hard,63.9,1,1,0,Completed,1
27378,706,3,2024-02-18,Hard,56.3,1,5,1,Completed,1
27379,706,4,2024-05-03,Hard,75.2,1,4,1,Completed,1
27380,706,5,2024-01-20,Hard,58.9,0,3,1,Failed,1
27381,706,6,2024-03-04,Hard,19.2,0,1,1,Abandoned,1
27382,706,7,2024-01-03,Hard,33.4,1,8,1,Completed,1
27383,706,8,2024-04-27,Hard,95.7,1,3,1,Completed,1
27384,706,9,2024-04-24,Hard,57.4,1,2,0,Completed,1
27385,706,9,2024-01-01,Hard,24.4,0,0,1,Failed,2
27386,706,9,2024-03-26,Hard,60.9,0,14,0,Abandoned,3
27387,706,10,2024-06-04,Hard,54.5,0,29,0,Failed,1
27388,706,11,2024-04-17,Hard,8.9,0,4,1,Failed,1
27389,706,12,2024-05-24,Hard,61.6,1,5,0,Completed,1
27390,706,13,2024-04-14,Hard,25.0,1,0,0,Completed,1
27391,706,14,2024-06-07,Hard,27.0,1,2,1,Completed,1
27392,706,15,2024-04-02,Hard,26.2,1,0,0,Completed,1
27393,706,16,2024-05-23,Hard,35.2,1,1,1,Completed,1
27394,706,17,2024-04-05,Hard,30.3,1,0,1,Completed,1
27395,706,18,2024-04-22,Hard,15.8,0,2,0,Failed,1
27396,706,18,2024-03-31,Hard,17.4,0,8,1,Abandoned,2
27397,706,19,2024-01-08,Hard,25.4,1,0,0,Completed,1
27398,706,20,2024-02-11,Hard,12.0,0,6,1,Abandoned,1
27399,706,21,2024-05-02,Hard,27.9,1,3,1,Completed,1
27400,706,22,2024-02-18,Hard,20.3,1,4,1,Completed,1
27401,706,23,2024-03-25,Hard,11.3,1,1,0,Completed,1
27402,706,24,2024-03-23,Hard,29.5,1,0,1,Completed,1
27403,706,24,2024-01-03,Hard,19.3,0,13,0,Abandoned,2
27404,706,25,2024-01-28,Hard,22.0,1,4,1,Completed,1
27405,706,26,2024-06-13,Hard,18.8,1,0,1,Completed,1
27406,706,27,2024-06-15,Hard,12.9,0,1,1,Abandoned,1
27407,706,28,2024-06-14,Hard,15.1,0,1,1,Failed,1
27408,706,29,2024-06-12,Hard,11.9,0,6,1,Abandoned,1
27409,706,30,2024-05-12,Hard,7.7,0,0,0,Failed,1
27410,706,31,2024-04-25,Hard,17.4,1,2,1,Completed,1
27411,706,32,2024-02-11,Hard,14.3,0,3,1,Abandoned,1
27412,706,33,2024-01-29,Hard,9.5,1,0,0,Completed,1
27413,706,34,2024-01-29,Hard,11.3,1,0,1,Completed,1
27414,706,35,2024-06-16,Hard,13.6,1,2,1,Completed,1
27415,707,1,2024-03-07,Hard,26.1,1,0,1,Completed,1
27416,707,2,2024-06-29,Hard,57.7,1,0,0,Completed,1
27417,707,3,2024-03-10,Hard,35.7,1,2,0,Completed,1
27418,707,4,2024-02-21,Hard,39.3,0,0,0,Abandoned,1
27419,707,5,2024-06-10,Hard,47.3,1,2,1,Completed,1
27420,707,5,2024-02-27,Hard,55.2,1,0,1,Completed,2
27421,707,6,2024-06-21,Hard,45.0,1,4,1,Completed,1
27422,707,7,2024-04-03,Hard,59.3,1,5,0,Completed,1
27423,707,8,2024-04-22,Hard,25.4,0,3,1,Abandoned,1
27424,707,9,2024-02-23,Hard,45.4,0,3,0,Abandoned,1
27425,707,10,2024-06-29,Hard,76.1,1,10,1,Completed,1
27426,707,11,2024-06-06,Hard,50.0,1,0,1,Completed,1
27427,707,12,2024-03-18,Hard,40.3,0,29,1,Abandoned,1
27428,707,13,2024-04-01,Hard,36.0,1,2,1,Completed,1
27429,707,14,2024-05-08,Hard,35.1,1,1,1,Completed,1
27430,707,15,2024-02-19,Hard,24.1,1,0,1,Completed,1
27431,707,16,2024-06-01,Hard,30.7,1,1,0,Completed,1
27432,707,17,2024-05-21,Hard,14.1,0,11,0,Failed,1
27433,707,18,2024-04-07,Hard,15.7,0,25,1,Failed,1
27434,707,18,2024-04-26,Hard,22.1,0,0,1,Abandoned,2
27435,707,19,2024-03-20,Hard,19.2,1,0,0,Completed,1
27436,707,20,2024-01-30,Hard,33.4,1,7,1,Completed,1
27437,707,21,2024-06-26,Hard,22.6,1,0,1,Completed,1
27438,707,22,2024-03-27,Hard,8.6,0,1,1,Abandoned,1
27439,707,23,2024-01-26,Hard,19.8,1,1,0,Completed,1
27440,707,24,2024-03-20,Hard,11.0,0,5,1,Abandoned,1
27441,707,25,2024-06-22,Hard,17.2,1,2,1,Completed,1
27442,707,26,2024-06-15,Hard,20.7,1,0,1,Completed,1
27443,707,27,2024-01-31,Hard,25.8,1,1,0,Completed,1
27444,707,28,2024-04-27,Hard,31.0,1,3,1,Completed,1
27445,707,29,2024-06-15,Hard,37.9,1,1,1,Completed,1
27446,707,30,2024-04-07,Hard,13.4,0,3,1,Failed,1
27447,707,31,2024-02-05,Hard,16.1,1,1,1,Completed,1
27448,707,32,2024-06-17,Hard,14.6,0,1,0,Failed,1
27449,707,33,2024-05-03,Hard,11.4,1,0,1,Completed,1
27450,707,34,2024-06-13,Hard,18.4,1,0,0,Completed,1
27451,707,35,2024-02-09,Hard,16.4,1,0,1,Completed,1
27452,708,1,2024-06-07,Easy,23.5,1,0,1,Completed,1
27453,708,2,2024-06-04,Easy,27.5,1,0,0,Completed,1
27454,708,3,2024-05-28,Easy,29.7,1,0,0,Completed,1
27455,708,4,2024-06-30,Easy,46.4,1,0,0,Completed,1
27456,708,5,2024-06-05,Easy,38.1,1,1,0,Completed,1
27457,708,5,2024-06-23,Easy,33.3,1,0,0,Completed,2
27458,708,6,2024-06-08,Easy,18.4,1,0,0,Completed,1
27459,708,7,2024-06-09,Easy,22.5,1,0,1,Completed,1
27460,708,8,2024-06-23,Easy,42.2,1,2,0,Completed,1
27461,708,8,2024-06-28,Easy,47.9,1,1,0,Completed,2
27462,708,8,2024-06-13,Easy,60.5,1,0,0,Completed,3
27463,708,9,2024-05-24,Easy,31.6,1,2,0,Completed,1
27464,708,9,2024-05-23,Easy,55.1,1,3,0,Completed,2
27465,708,10,2024-06-12,Easy,45.9,1,1,0,Completed,1
27466,708,10,2024-06-17,Easy,39.0,1,2,0,Completed,2
27467,708,11,2024-06-18,Easy,24.2,1,1,0,Completed,1
27468,708,12,2024-06-20,Easy,38.4,1,1,0,Completed,1
27469,708,12,2024-06-06,Easy,53.2,1,6,0,Completed,2
27470,708,12,2024-06-30,Easy,37.1,1,2,1,Completed,3
27471,708,13,2024-05-26,Easy,20.6,1,3,0,Completed,1
27472,708,14,2024-06-26,Easy,25.4,1,0,0,Completed,1
27473,708,15,2024-06-21,Easy,11.4,1,0,0,Completed,1
27474,708,16,2024-06-03,Easy,25.5,1,2,0,Completed,1
27475,708,17,2024-05-26,Easy,25.3,1,2,0,Completed,1
27476,708,17,2024-06-06,Easy,20.0,1,4,1,Completed,2
27477,708,18,2024-05-28,Easy,24.6,1,0,1,Completed,1
27478,708,19,2024-05-25,Easy,10.8,1,0,1,Completed,1
27479,708,20,2024-05-31,Easy,20.5,1,5,0,Completed,1
27480,708,21,2024-06-10,Easy,17.8,1,0,0,Completed,1
27481,708,22,2024-06-02,Easy,10.9,1,0,1,Completed,1
27482,708,23,2024-06-14,Easy,10.7,1,0,0,Completed,1
27483,708,24,2024-06-30,Easy,16.0,1,2,0,Completed,1
27484,708,25,2024-05-26,Easy,17.4,1,0,0,Completed,1
27485,708,26,2024-06-12,Easy,13.3,1,0,0,Completed,1
27486,708,27,2024-06-04,Easy,12.2,1,0,0,Completed,1
27487,708,28,2024-06-04,Easy,15.0,1,1,0,Completed,1
27488,708,29,2024-05-25,Easy,14.2,1,1,0,Completed,1
27489,708,30,2024-05-28,Easy,13.2,1,1,0,Completed,1
27490,708,31,2024-06-11,Easy,7.6,1,3,0,Completed,1
27491,708,32,2024-06-18,Easy,12.0,1,1,0,Completed,1
27492,708,32,2024-06-27,Easy,14.0,1,0,0,Completed,2
27493,708,33,2024-06-25,Easy,8.1,1,0,1,Completed,1
27494,708,34,2024-06-29,Easy,7.8,1,0,0,Completed,1
27495,708,35,2024-06-13,Easy,6.5,1,0,0,Completed,1
27496,709,1,2024-01-24,Normal,23.3,1,0,0,Completed,1
27497,709,2,2024-02-10,Normal,42.3,1,1,0,Completed,1
27498,709,3,2024-06-18,Normal,43.6,1,2,0,Completed,1
27499,709,4,2024-02-28,Normal,16.3,0,0,0,Abandoned,1
27500,709,4,2024-04-07,Normal,48.2,1,0,0,Completed,2
27501,709,5,2024-04-26,Normal,48.9,1,2,0,Completed,1
27502,709,6,2024-06-13,Normal,40.8,1,1,0,Completed,1
27503,709,7,2024-01-29,Normal,39.6,1,1,0,Completed,1
27504,709,8,2024-06-27,Normal,26.0,0,7,0,Failed,1
27505,709,8,2024-06-02,Normal,71.1,1,4,0,Completed,2
27506,709,9,2024-05-10,Normal,31.8,0,2,0,Failed,1
27507,709,9,2024-04-04,Normal,42.8,1,1,0,Completed,2
27508,709,10,2024-06-08,Normal,52.1,1,3,0,Completed,1
27509,709,10,2024-02-26,Normal,45.8,1,0,0,Completed,2
27510,709,11,2024-04-30,Normal,38.5,1,1,0,Completed,1
27511,709,12,2024-06-10,Normal,41.6,0,3,0,Failed,1
27512,709,12,2024-02-29,Normal,26.0,0,1,0,Abandoned,2
27513,709,12,2024-05-16,Normal,56.2,1,0,0,Completed,3
27514,709,13,2024-04-13,Normal,19.8,1,1,0,Completed,1
27515,709,14,2024-06-26,Normal,29.7,1,1,0,Completed,1
27516,709,15,2024-05-25,Normal,19.4,1,1,0,Completed,1
27517,709,16,2024-04-05,Normal,20.0,1,0,1,Completed,1
27518,709,17,2024-05-12,Normal,24.4,0,5,0,Failed,1
27519,709,18,2024-01-26,Normal,41.9,1,1,0,Completed,1
27520,709,19,2024-01-30,Normal,12.5,1,0,0,Completed,1
27521,709,20,2024-03-10,Normal,19.4,0,2,1,Abandoned,1
27522,709,21,2024-06-10,Normal,22.1,1,0,0,Completed,1
27523,709,22,2024-04-06,Normal,14.6,1,1,0,Completed,1
27524,709,23,2024-04-24,Normal,11.2,1,0,1,Completed,1
27525,709,24,2024-06-22,Normal,15.9,0,0,0,Failed,1
27526,709,25,2024-03-24,Normal,8.1,0,1,1,Failed,1
27527,709,26,2024-04-22,Normal,14.7,1,0,0,Completed,1
27528,709,27,2024-01-29,Normal,12.4,1,0,1,Completed,1
27529,709,28,2024-04-19,Normal,16.6,1,1,0,Completed,1
27530,709,28,2024-04-22,Normal,15.3,1,0,0,Completed,2
27531,709,29,2024-02-04,Normal,31.9,1,1,0,Completed,1
27532,709,29,2024-04-15,Normal,27.5,1,1,0,Completed,2
27533,709,30,2024-06-06,Normal,22.5,1,0,0,Completed,1
27534,709,31,2024-05-27,Normal,14.0,1,1,0,Completed,1
27535,709,32,2024-03-13,Normal,13.0,0,1,0,Abandoned,1
27536,709,33,2024-05-13,Normal,9.9,1,0,0,Completed,1
27537,709,34,2024-05-08,Normal,12.3,1,0,0,Completed,1
27538,709,35,2024-03-03,Normal,5.4,0,6,0,Abandoned,1
27539,710,1,2024-04-03,Normal,24.3,1,0,0,Completed,1
27540,710,2,2024-04-20,Normal,38.9,1,0,0,Completed,1
27541,710,3,2024-01-26,Normal,43.2,1,1,0,Completed,1
27542,710,4,2024-05-21,Normal,25.9,0,0,0,Abandoned,1
27543,710,4,2024-06-04,Normal,63.9,1,3,0,Completed,2
27544,710,5,2024-01-30,Normal,47.6,1,8,0,Completed,1
27545,710,5,2024-03-21,Normal,36.2,1,1,0,Completed,2
27546,710,6,2024-05-05,Normal,26.4,1,1,0,Completed,1
27547,710,7,2024-03-28,Normal,46.8,1,2,0,Completed,1
27548,710,8,2024-04-28,Normal,46.2,0,0,1,Abandoned,1
27549,710,9,2024-05-05,Normal,47.7,1,18,0,Completed,1
27550,710,10,2024-03-07,Normal,25.3,0,0,0,Failed,1
27551,710,11,2024-01-24,Normal,23.4,0,1,1,Abandoned,1
27552,710,12,2024-04-13,Normal,30.8,0,5,0,Abandoned,1
27553,710,12,2024-04-07,Normal,63.2,1,10,0,Completed,2
27554,710,13,2024-04-08,Normal,25.0,1,9,0,Completed,1
27555,710,14,2024-06-26,Normal,33.1,1,0,0,Completed,1
27556,710,15,2024-04-30,Normal,23.7,1,0,1,Completed,1
27557,710,16,2024-01-16,Normal,21.9,1,0,1,Completed,1
27558,710,17,2024-03-26,Normal,31.6,1,0,1,Completed,1
27559,710,18,2024-02-22,Normal,27.6,1,1,0,Completed,1
27560,710,19,2024-06-10,Normal,19.3,1,0,0,Completed,1
27561,710,20,2024-03-27,Normal,18.3,1,0,0,Completed,1
27562,710,21,2024-06-03,Normal,13.7,1,2,0,Completed,1
27563,710,22,2024-02-12,Normal,17.2,1,0,1,Completed,1
27564,710,23,2024-06-29,Normal,9.4,1,0,0,Completed,1
27565,710,24,2024-01-15,Normal,28.0,1,1,0,Completed,1
27566,710,25,2024-06-07,Normal,14.2,1,0,1,Completed,1
27567,710,26,2024-05-03,Normal,13.0,1,0,0,Completed,1
27568,710,27,2024-04-09,Normal,20.1,1,1,0,Completed,1
27569,710,28,2024-02-07,Normal,5.3,0,0,0,Failed,1
27570,710,29,2024-03-16,Normal,33.4,1,0,0,Completed,1
27571,710,30,2024-04-13,Normal,8.0,0,0,1,Failed,1
27572,710,31,2024-04-07,Normal,10.2,1,1,0,Completed,1
27573,710,32,2024-04-22,Normal,15.0,1,2,0,Completed,1
27574,710,33,2024-06-06,Normal,8.1,1,2,0,Completed,1
27575,710,34,2024-05-01,Normal,15.4,1,2,0,Completed,1
27576,710,35,2024-05-06,Normal,8.6,1,1,1,Completed,1
27577,711,1,2024-05-29,Very Hard,28.5,0,1,0,Failed,1
27578,711,2,2024-06-08,Very Hard,56.7,1,0,0,Completed,1
27579,711,3,2024-06-05,Very Hard,23.9,0,6,1,Failed,1
27580,711,4,2024-05-23,Very Hard,37.2,0,13,0,Abandoned,1
27581,711,5,2024-06-13,Very Hard,52.0,0,3,0,Abandoned,1
27582,711,6,2024-06-29,Very Hard,49.6,1,2,0,Completed,1
27583,711,7,2024-05-27,Very Hard,46.6,1,7,0,Completed,1
27584,711,8,2024-06-11,Very Hard,39.3,0,25,0,Failed,1
27585,711,8,2024-06-04,Very Hard,32.0,0,5,1,Abandoned,2
27586,711,8,2024-06-09,Very Hard,77.8,1,3,0,Completed,3
27587,711,9,2024-05-22,Very Hard,73.9,0,23,0,Failed,1
27588,711,9,2024-06-20,Very Hard,83.1,1,8,0,Completed,2
27589,711,10,2024-06-23,Very Hard,15.8,0,8,0,Abandoned,1
27590,711,11,2024-05-21,Very Hard,35.1,0,8,0,Abandoned,1
27591,711,12,2024-05-17,Very Hard,50.6,0,3,0,Failed,1
27592,711,13,2024-06-09,Very Hard,33.8,1,7,0,Completed,1
27593,711,14,2024-05-18,Very Hard,42.3,1,2,0,Completed,1
27594,711,15,2024-06-07,Very Hard,8.1,0,0,0,Abandoned,1
27595,711,16,2024-06-30,Very Hard,46.5,1,3,0,Completed,1
27596,711,17,2024-06-07,Very Hard,13.5,0,14,1,Failed,1
27597,711,18,2024-05-21,Very Hard,51.5,1,2,0,Completed,1
27598,711,19,2024-06-15,Very Hard,25.0,1,6,0,Completed,1
27599,711,20,2024-06-17,Very Hard,35.9,1,4,0,Completed,1
27600,711,21,2024-05-25,Very Hard,6.9,0,6,0,Failed,1
27601,711,22,2024-06-29,Very Hard,18.6,0,0,0,Failed,1
27602,711,23,2024-06-11,Very Hard,20.7,1,0,0,Completed,1
27603,711,24,2024-06-25,Very Hard,33.7,1,8,0,Completed,1
27604,711,24,2024-06-01,Very Hard,10.7,0,1,0,Abandoned,2
27605,711,25,2024-05-27,Very Hard,15.1,0,3,0,Abandoned,1
27606,711,26,2024-06-06,Very Hard,27.6,1,0,0,Completed,1
27607,711,27,2024-06-09,Very Hard,32.5,1,0,0,Completed,1
27608,711,28,2024-06-26,Very Hard,6.5,0,8,0,Abandoned,1
27609,711,29,2024-06-05,Very Hard,52.0,1,31,0,Completed,1
